report_date,origin,product,trim_pct,delivery,region,price_low,price_high,unit,basis,source_url
2019-01-11,AUSTRALIA AND NEW ZEALAND,Beef Trim,80,0-15 Days,East Coast,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/5q47rt40q/m039k9883/NW_LS421.TXT
2019-01-11,AUSTRALIA AND NEW ZEALAND,Beef Trim,75,0-15 Days,East Coast,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/5q47rt40q/m039k9883/NW_LS421.TXT
2019-01-11,AUSTRALIA AND NEW ZEALAND,Beef Trim,70,0-15 Days,East Coast,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/5q47rt40q/m039k9883/NW_LS421.TXT
2019-01-11,AUSTRALIA AND NEW ZEALAND,Beef Trim,65,0-15 Days,East Coast,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/5q47rt40q/m039k9883/NW_LS421.TXT
2019-01-11,URUGUAY,Beef Trim,85,0-15 Days,,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/5q47rt40q/m039k9883/NW_LS421.TXT
2019-01-11,URUGUAY,Beef Trim,80,0-15 Days,,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/5q47rt40q/m039k9883/NW_LS421.TXT
2019-01-11,URUGUAY,Beef Trim,75,0-15 Days,,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/5q47rt40q/m039k9883/NW_LS421.TXT
2019-01-16,AUSTRALIA AND NEW ZEALAND,Beef Trim,85,0-15 Days,East Coast,192.00,193.00,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/6d570264g/3r075100n/NW_LS421.TXT
2019-01-16,AUSTRALIA AND NEW ZEALAND,Beef Trim,80,0-15 Days,East Coast,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/6d570264g/3r075100n/NW_LS421.TXT
2019-01-16,AUSTRALIA AND NEW ZEALAND,Beef Trim,75,0-15 Days,East Coast,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/6d570264g/3r075100n/NW_LS421.TXT
2019-01-16,AUSTRALIA AND NEW ZEALAND,Beef Trim,70,0-15 Days,East Coast,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/6d570264g/3r075100n/NW_LS421.TXT
2019-01-16,AUSTRALIA AND NEW ZEALAND,Beef Trim,65,0-15 Days,East Coast,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/6d570264g/3r075100n/NW_LS421.TXT
2019-01-16,URUGUAY,Beef Trim,85,0-15 Days,,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/6d570264g/3r075100n/NW_LS421.TXT
2019-01-16,URUGUAY,Beef Trim,80,0-15 Days,,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/6d570264g/3r075100n/NW_LS421.TXT
2019-01-16,URUGUAY,Beef Trim,75,0-15 Days,,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/6d570264g/3r075100n/NW_LS421.TXT
2019-01-18,AUSTRALIA AND NEW ZEALAND,Beef Trim,85,0-15 Days,East Coast,192.00,193.00,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/ms35tf64k/4t64gs99s/NW_LS421.TXT
2019-01-18,AUSTRALIA AND NEW ZEALAND,Beef Trim,85,0-15 Days,East Coast,192.00,193.00,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/r781wn492/xk81jr88h/NW_LS421.TXT
2019-01-18,AUSTRALIA AND NEW ZEALAND,Beef Trim,80,0-15 Days,East Coast,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/ms35tf64k/4t64gs99s/NW_LS421.TXT
2019-01-18,AUSTRALIA AND NEW ZEALAND,Beef Trim,80,0-15 Days,East Coast,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/r781wn492/xk81jr88h/NW_LS421.TXT
2019-01-18,AUSTRALIA AND NEW ZEALAND,Beef Trim,75,0-15 Days,East Coast,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/ms35tf64k/4t64gs99s/NW_LS421.TXT
2019-01-18,AUSTRALIA AND NEW ZEALAND,Beef Trim,75,0-15 Days,East Coast,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/r781wn492/xk81jr88h/NW_LS421.TXT
2019-01-18,AUSTRALIA AND NEW ZEALAND,Beef Trim,70,0-15 Days,East Coast,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/ms35tf64k/4t64gs99s/NW_LS421.TXT
2019-01-18,AUSTRALIA AND NEW ZEALAND,Beef Trim,70,0-15 Days,East Coast,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/r781wn492/xk81jr88h/NW_LS421.TXT
2019-01-18,AUSTRALIA AND NEW ZEALAND,Beef Trim,65,0-15 Days,East Coast,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/ms35tf64k/4t64gs99s/NW_LS421.TXT
2019-01-18,AUSTRALIA AND NEW ZEALAND,Beef Trim,65,0-15 Days,East Coast,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/r781wn492/xk81jr88h/NW_LS421.TXT
2019-01-18,URUGUAY,Beef Trim,85,0-15 Days,,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/ms35tf64k/4t64gs99s/NW_LS421.TXT
2019-01-18,URUGUAY,Beef Trim,85,0-15 Days,,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/r781wn492/xk81jr88h/NW_LS421.TXT
2019-01-18,URUGUAY,Beef Trim,80,0-15 Days,,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/ms35tf64k/4t64gs99s/NW_LS421.TXT
2019-01-18,URUGUAY,Beef Trim,80,0-15 Days,,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/r781wn492/xk81jr88h/NW_LS421.TXT
2019-01-18,URUGUAY,Beef Trim,75,0-15 Days,,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/ms35tf64k/4t64gs99s/NW_LS421.TXT
2019-01-18,URUGUAY,Beef Trim,75,0-15 Days,,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/r781wn492/xk81jr88h/NW_LS421.TXT
2019-01-23,AUSTRALIA AND NEW ZEALAND,Beef Trim,85,0-15 Days,East Coast,192.00,193.00,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/6w924h58d/rx913v75f/NW_LS421.TXT
2019-01-23,AUSTRALIA AND NEW ZEALAND,Beef Trim,80,0-15 Days,East Coast,180.00,181.00,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/6w924h58d/rx913v75f/NW_LS421.TXT
2019-01-23,AUSTRALIA AND NEW ZEALAND,Beef Trim,75,0-15 Days,East Coast,177.00,178.00,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/6w924h58d/rx913v75f/NW_LS421.TXT
2019-01-23,AUSTRALIA AND NEW ZEALAND,Beef Trim,70,0-15 Days,East Coast,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/6w924h58d/rx913v75f/NW_LS421.TXT
2019-01-23,AUSTRALIA AND NEW ZEALAND,Beef Trim,65,0-15 Days,East Coast,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/6w924h58d/rx913v75f/NW_LS421.TXT
2019-01-23,URUGUAY,Beef Trim,85,0-15 Days,,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/6w924h58d/rx913v75f/NW_LS421.TXT
2019-01-23,URUGUAY,Beef Trim,80,0-15 Days,,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/6w924h58d/rx913v75f/NW_LS421.TXT
2019-01-23,URUGUAY,Beef Trim,75,0-15 Days,,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/6w924h58d/rx913v75f/NW_LS421.TXT
2019-01-25,AUSTRALIA AND NEW ZEALAND,Beef Trim,85,0-15 Days,East Coast,192.00,193.00,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/5t34sr05k/zc77sw34k/NW_LS421.TXT
2019-01-25,AUSTRALIA AND NEW ZEALAND,Beef Trim,80,0-15 Days,East Coast,180.00,181.00,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/5t34sr05k/zc77sw34k/NW_LS421.TXT
2019-01-25,AUSTRALIA AND NEW ZEALAND,Beef Trim,75,0-15 Days,East Coast,177.00,178.00,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/5t34sr05k/zc77sw34k/NW_LS421.TXT
2019-01-25,AUSTRALIA AND NEW ZEALAND,Beef Trim,70,0-15 Days,East Coast,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/5t34sr05k/zc77sw34k/NW_LS421.TXT
2019-01-25,AUSTRALIA AND NEW ZEALAND,Beef Trim,65,0-15 Days,East Coast,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/5t34sr05k/zc77sw34k/NW_LS421.TXT
2019-01-25,URUGUAY,Beef Trim,85,0-15 Days,,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/5t34sr05k/zc77sw34k/NW_LS421.TXT
2019-01-25,URUGUAY,Beef Trim,80,0-15 Days,,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/5t34sr05k/zc77sw34k/NW_LS421.TXT
2019-01-25,URUGUAY,Beef Trim,75,0-15 Days,,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/5t34sr05k/zc77sw34k/NW_LS421.TXT
2019-01-30,AUSTRALIA AND NEW ZEALAND,Beef Trim,85,0-15 Days,East Coast,192.00,193.00,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/6w924h752/5999n8503/NW_LS421.TXT
2019-01-30,AUSTRALIA AND NEW ZEALAND,Beef Trim,80,0-15 Days,East Coast,181.00,182.00,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/6w924h752/5999n8503/NW_LS421.TXT
2019-01-30,AUSTRALIA AND NEW ZEALAND,Beef Trim,75,0-15 Days,East Coast,176.00,176.00,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/6w924h752/5999n8503/NW_LS421.TXT
2019-01-30,AUSTRALIA AND NEW ZEALAND,Beef Trim,70,0-15 Days,East Coast,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/6w924h752/5999n8503/NW_LS421.TXT
2019-01-30,AUSTRALIA AND NEW ZEALAND,Beef Trim,65,0-15 Days,East Coast,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/6w924h752/5999n8503/NW_LS421.TXT
2019-01-30,URUGUAY,Beef Trim,85,0-15 Days,,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/6w924h752/5999n8503/NW_LS421.TXT
2019-01-30,URUGUAY,Beef Trim,80,0-15 Days,,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/6w924h752/5999n8503/NW_LS421.TXT
2019-01-30,URUGUAY,Beef Trim,75,0-15 Days,,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/6w924h752/5999n8503/NW_LS421.TXT
2019-02-01,AUSTRALIA AND NEW ZEALAND,Beef Trim,85,0-15 Days,East Coast,192.00,193.00,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/rb68xh87s/1r66j643s/NW_LS421.TXT
2019-02-01,AUSTRALIA AND NEW ZEALAND,Beef Trim,80,0-15 Days,East Coast,181.00,182.00,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/rb68xh87s/1r66j643s/NW_LS421.TXT
2019-02-01,AUSTRALIA AND NEW ZEALAND,Beef Trim,75,0-15 Days,East Coast,176.00,176.00,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/rb68xh87s/1r66j643s/NW_LS421.TXT
2019-02-01,AUSTRALIA AND NEW ZEALAND,Beef Trim,70,0-15 Days,East Coast,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/rb68xh87s/1r66j643s/NW_LS421.TXT
2019-02-01,AUSTRALIA AND NEW ZEALAND,Beef Trim,65,0-15 Days,East Coast,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/rb68xh87s/1r66j643s/NW_LS421.TXT
2019-02-01,URUGUAY,Beef Trim,85,0-15 Days,,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/rb68xh87s/1r66j643s/NW_LS421.TXT
2019-02-01,URUGUAY,Beef Trim,80,0-15 Days,,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/rb68xh87s/1r66j643s/NW_LS421.TXT
2019-02-01,URUGUAY,Beef Trim,75,0-15 Days,,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/rb68xh87s/1r66j643s/NW_LS421.TXT
2019-02-06,AUSTRALIA AND NEW ZEALAND,Beef Trim,85,0-15 Days,East Coast,193.00,194.00,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/cf95jh75t/s1784s471/NW_LS421.TXT
2019-02-06,AUSTRALIA AND NEW ZEALAND,Beef Trim,80,0-15 Days,East Coast,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/cf95jh75t/s1784s471/NW_LS421.TXT
2019-02-06,AUSTRALIA AND NEW ZEALAND,Beef Trim,75,0-15 Days,East Coast,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/cf95jh75t/s1784s471/NW_LS421.TXT
2019-02-06,AUSTRALIA AND NEW ZEALAND,Beef Trim,70,0-15 Days,East Coast,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/cf95jh75t/s1784s471/NW_LS421.TXT
2019-02-06,AUSTRALIA AND NEW ZEALAND,Beef Trim,65,0-15 Days,East Coast,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/cf95jh75t/s1784s471/NW_LS421.TXT
2019-02-06,URUGUAY,Beef Trim,85,0-15 Days,,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/cf95jh75t/s1784s471/NW_LS421.TXT
2019-02-06,URUGUAY,Beef Trim,80,0-15 Days,,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/cf95jh75t/s1784s471/NW_LS421.TXT
2019-02-06,URUGUAY,Beef Trim,75,0-15 Days,,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/cf95jh75t/s1784s471/NW_LS421.TXT
2019-02-08,AUSTRALIA AND NEW ZEALAND,Beef Trim,85,0-15 Days,East Coast,193.00,194.00,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/8s45qg18x/fq978175f/NW_LS421.TXT
2019-02-08,AUSTRALIA AND NEW ZEALAND,Beef Trim,80,0-15 Days,East Coast,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/8s45qg18x/fq978175f/NW_LS421.TXT
2019-02-08,AUSTRALIA AND NEW ZEALAND,Beef Trim,75,0-15 Days,East Coast,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/8s45qg18x/fq978175f/NW_LS421.TXT
2019-02-08,AUSTRALIA AND NEW ZEALAND,Beef Trim,70,0-15 Days,East Coast,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/8s45qg18x/fq978175f/NW_LS421.TXT
2019-02-08,AUSTRALIA AND NEW ZEALAND,Beef Trim,65,0-15 Days,East Coast,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/8s45qg18x/fq978175f/NW_LS421.TXT
2019-02-08,URUGUAY,Beef Trim,85,0-15 Days,,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/8s45qg18x/fq978175f/NW_LS421.TXT
2019-02-08,URUGUAY,Beef Trim,80,0-15 Days,,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/8s45qg18x/fq978175f/NW_LS421.TXT
2019-02-08,URUGUAY,Beef Trim,75,0-15 Days,,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/8s45qg18x/fq978175f/NW_LS421.TXT
2019-02-13,AUSTRALIA AND NEW ZEALAND,Beef Trim,85,0-15 Days,East Coast,194.00,195.00,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/td96k775v/pk02ch39b/NW_LS421.TXT
2019-02-13,AUSTRALIA AND NEW ZEALAND,Beef Trim,80,0-15 Days,East Coast,181.00,182.00,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/td96k775v/pk02ch39b/NW_LS421.TXT
2019-02-13,AUSTRALIA AND NEW ZEALAND,Beef Trim,75,0-15 Days,East Coast,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/td96k775v/pk02ch39b/NW_LS421.TXT
2019-02-13,AUSTRALIA AND NEW ZEALAND,Beef Trim,70,0-15 Days,East Coast,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/td96k775v/pk02ch39b/NW_LS421.TXT
2019-02-13,AUSTRALIA AND NEW ZEALAND,Beef Trim,65,0-15 Days,East Coast,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/td96k775v/pk02ch39b/NW_LS421.TXT
2019-02-13,URUGUAY,Beef Trim,85,0-15 Days,,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/td96k775v/pk02ch39b/NW_LS421.TXT
2019-02-13,URUGUAY,Beef Trim,80,0-15 Days,,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/td96k775v/pk02ch39b/NW_LS421.TXT
2019-02-13,URUGUAY,Beef Trim,75,0-15 Days,,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/td96k775v/pk02ch39b/NW_LS421.TXT
2019-02-15,AUSTRALIA AND NEW ZEALAND,Beef Trim,85,0-15 Days,East Coast,194.00,195.00,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/q237hz58x/fj236797r/NW_LS421.TXT
2019-02-15,AUSTRALIA AND NEW ZEALAND,Beef Trim,80,0-15 Days,East Coast,181.00,182.00,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/q237hz58x/fj236797r/NW_LS421.TXT
2019-02-15,AUSTRALIA AND NEW ZEALAND,Beef Trim,75,0-15 Days,East Coast,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/q237hz58x/fj236797r/NW_LS421.TXT
2019-02-15,AUSTRALIA AND NEW ZEALAND,Beef Trim,70,0-15 Days,East Coast,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/q237hz58x/fj236797r/NW_LS421.TXT
2019-02-15,AUSTRALIA AND NEW ZEALAND,Beef Trim,65,0-15 Days,East Coast,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/q237hz58x/fj236797r/NW_LS421.TXT
2019-02-15,URUGUAY,Beef Trim,85,0-15 Days,,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/q237hz58x/fj236797r/NW_LS421.TXT
2019-02-15,URUGUAY,Beef Trim,80,0-15 Days,,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/q237hz58x/fj236797r/NW_LS421.TXT
2019-02-15,URUGUAY,Beef Trim,75,0-15 Days,,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/q237hz58x/fj236797r/NW_LS421.TXT
2019-02-20,AUSTRALIA AND NEW ZEALAND,Beef Trim,85,0-15 Days,East Coast,195.00,197.00,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/s4655p17j/8910k1489/NW_LS421.TXT
2019-02-20,AUSTRALIA AND NEW ZEALAND,Beef Trim,80,0-15 Days,East Coast,181.00,183.00,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/s4655p17j/8910k1489/NW_LS421.TXT
2019-02-20,AUSTRALIA AND NEW ZEALAND,Beef Trim,75,0-15 Days,East Coast,176.00,177.00,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/s4655p17j/8910k1489/NW_LS421.TXT
2019-02-20,AUSTRALIA AND NEW ZEALAND,Beef Trim,70,0-15 Days,East Coast,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/s4655p17j/8910k1489/NW_LS421.TXT
2019-02-20,AUSTRALIA AND NEW ZEALAND,Beef Trim,65,0-15 Days,East Coast,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/s4655p17j/8910k1489/NW_LS421.TXT
2019-02-20,URUGUAY,Beef Trim,85,0-15 Days,,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/s4655p17j/8910k1489/NW_LS421.TXT
2019-02-20,URUGUAY,Beef Trim,80,0-15 Days,,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/s4655p17j/8910k1489/NW_LS421.TXT
2019-02-20,URUGUAY,Beef Trim,75,0-15 Days,,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/s4655p17j/8910k1489/NW_LS421.TXT
2019-02-22,AUSTRALIA AND NEW ZEALAND,Beef Trim,85,0-15 Days,East Coast,195.00,197.00,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/rx913w47g/th83m5032/NW_LS421.TXT
2019-02-22,AUSTRALIA AND NEW ZEALAND,Beef Trim,80,0-15 Days,East Coast,181.00,183.00,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/rx913w47g/th83m5032/NW_LS421.TXT
2019-02-22,AUSTRALIA AND NEW ZEALAND,Beef Trim,75,0-15 Days,East Coast,176.00,177.00,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/rx913w47g/th83m5032/NW_LS421.TXT
2019-02-22,AUSTRALIA AND NEW ZEALAND,Beef Trim,70,0-15 Days,East Coast,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/rx913w47g/th83m5032/NW_LS421.TXT
2019-02-22,AUSTRALIA AND NEW ZEALAND,Beef Trim,65,0-15 Days,East Coast,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/rx913w47g/th83m5032/NW_LS421.TXT
2019-02-22,URUGUAY,Beef Trim,85,0-15 Days,,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/rx913w47g/th83m5032/NW_LS421.TXT
2019-02-22,URUGUAY,Beef Trim,80,0-15 Days,,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/rx913w47g/th83m5032/NW_LS421.TXT
2019-02-22,URUGUAY,Beef Trim,75,0-15 Days,,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/rx913w47g/th83m5032/NW_LS421.TXT
2019-02-27,AUSTRALIA AND NEW ZEALAND,Beef Trim,85,0-15 Days,East Coast,195.00,197.00,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/k930c419z/b2774277w/NW_LS421.TXT
2019-02-27,AUSTRALIA AND NEW ZEALAND,Beef Trim,80,0-15 Days,East Coast,183.00,184.00,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/k930c419z/b2774277w/NW_LS421.TXT
2019-02-27,AUSTRALIA AND NEW ZEALAND,Beef Trim,75,0-15 Days,East Coast,176.00,178.00,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/k930c419z/b2774277w/NW_LS421.TXT
2019-02-27,AUSTRALIA AND NEW ZEALAND,Beef Trim,70,0-15 Days,East Coast,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/k930c419z/b2774277w/NW_LS421.TXT
2019-02-27,AUSTRALIA AND NEW ZEALAND,Beef Trim,65,0-15 Days,East Coast,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/k930c419z/b2774277w/NW_LS421.TXT
2019-02-27,URUGUAY,Beef Trim,85,0-15 Days,,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/k930c419z/b2774277w/NW_LS421.TXT
2019-02-27,URUGUAY,Beef Trim,80,0-15 Days,,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/k930c419z/b2774277w/NW_LS421.TXT
2019-02-27,URUGUAY,Beef Trim,75,0-15 Days,,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/k930c419z/b2774277w/NW_LS421.TXT
2019-03-01,AUSTRALIA AND NEW ZEALAND,Beef Trim,85,0-15 Days,East Coast,195.00,197.00,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/qz20t025v/00000635b/NW_LS421.TXT
